"","Date","year","month","day","hours","Delhi.Generation","Schedule.from.Grid","Drawl.from.Grid","Demand.met","OD.UD","Frequency"
"2482",2012-07-17,"2012","07","17","06",1330.355,2782.775,2283.015,3613.37,-499.76,49.851
"2483",2012-07-17,"2012","07","17","07",1337.665,2716.305,2206.77,3544.435,-509.535,49.719
"2484",2012-07-17,"2012","07","17","08",1345.84,2726.045,2193.41,3539.25,-532.635,49.812
"2485",2012-07-17,"2012","07","17","09",1311.72,2938.615,2328.305,3640.025,-610.31,49.7095
"2486",2012-07-17,"2012","07","17","10",1234.045,3304.58,2846.99,4081.035,-457.59,49.7655
"2487",2012-07-17,"2012","07","17","11",1128.79,3642.095,3202.25,4331.04,-439.845,49.702
"2488",2012-07-17,"2012","07","17","12",1088.55,3688.22333333333,3355.20666666667,4443.75666666667,-333.016666666667,49.618
"2489",2012-07-17,"2012","07","17","13",1084.22,3665.94,3312.89,4397.11,-353.05,49.8755
"2490",2012-07-17,"2012","07","17","14",1092.615,3737.865,3389.335,4481.95,-348.53,49.6285
"2491",2012-07-17,"2012","07","17","15",1108.05,3758.725,3676.635,4784.685,-82.09,49.4605
"2492",2012-07-17,"2012","07","17","16",1234.495,3722.69,3651.92,4886.415,-70.77,49.3695
"2493",2012-07-17,"2012","07","17","17",1303.03666666667,3602.11,3562.96666666667,4866.00333333333,-39.1433333333333,49.4653333333333
"2494",2012-07-17,"2012","07","17","18",1294.565,3371.35,3210.425,4504.99,-160.925,49.834
"2495",2012-07-17,"2012","07","17","19",1256.77,3371.285,3094.145,4350.915,-277.14,49.9315
"2496",2012-07-17,"2012","07","17","20",1254.945,3391.3,3139.775,4394.72,-251.525,49.7215
"2497",2012-07-17,"2012","07","17","21",1257.755,3665.945,3308.815,4566.57,-357.13,49.7485
"2498",2012-07-17,"2012","07","17","22",1276.68,3726.72,3445.84,4722.52,-280.88,49.482
"2499",2012-07-17,"2012","07","17","23",1334.92,3745.775,3566.375,4901.295,-179.4,49.5505
"2500",2012-07-18,"2012","07","18","00",1461.32,3476.895,3351.265,4812.585,-125.63,49.6435
"2501",2012-07-18,"2012","07","18","01",1362.28,3371.82,3188.39,4550.67,-183.43,49.255
"2502",2012-07-18,"2012","07","18","02",1581.63,3201.92,2749.27,4330.9,-452.65,49.604
"2503",2012-07-18,"2012","07","18","03",1083.745,3157.725,3080.85,4164.595,-76.875,49.558
"2504",2012-07-18,"2012","07","18","04",1077.58,2948.58,2890.46,3968.04,-58.12,49.597
"2505",2012-07-18,"2012","07","18","05",1121.955,2927.005,2767.25,3889.205,-159.755,49.5555
"2506",2012-07-18,"2012","07","18","06",1147.675,2853.42,2575.21,3722.885,-278.21,49.6455
"2507",2012-07-18,"2012","07","18","07",1230.405,2757.825,2329.89,3560.295,-427.935,49.761
"2508",2012-07-18,"2012","07","18","08",1356.18,2710.47,2167.92,3524.1,-542.55,49.8875
"2509",2012-07-18,"2012","07","18","09",1324.36,2975.02,2396.09,3720.45,-578.93,49.587
"2510",2012-07-18,"2012","07","18","10",1330.65,3067.76,2793.885,4124.535,-273.875,49.5825
"2511",2012-07-18,"2012","07","18","11",1098.175,3244.21,3463.7,4561.875,219.49,49.7875
"2512",2012-07-18,"2012","07","18","12",1187.525,3186.405,3164.03,4351.555,-22.375,49.531
"2513",2012-07-18,"2012","07","18","13",1363.92,3263.7,3166.535,4530.455,-97.165,49.7995
"2514",2012-07-18,"2012","07","18","14",1353.96,3288.62,3388.28,4742.24,99.66,49.514
"2515",2012-07-18,"2012","07","18","15",1353.33666666667,3424.62,3587.78666666667,4941.12333333333,163.166666666667,49.4503333333333
"2516",2012-07-18,"2012","07","18","16",1361.83,3447.14,3555.81,4917.64,108.67,49.573
"2517",2012-07-18,"2012","07","18","17",1354.19,3359.23,3513.795,4867.985,154.565,49.7
"2518",2012-07-18,"2012","07","18","18",1344.36,3181.085,3313.105,4657.465,132.02,49.6235
"2519",2012-07-18,"2012","07","18","19",1389.185,2996.01,2971.575,4360.76,-24.435,49.7925
"2520",2012-07-18,"2012","07","18","20",1416.94333333333,3083.20666666667,3255.35333333333,4672.29666666667,172.146666666667,49.579
"2521",2012-07-18,"2012","07","18","21",1417.39,3193.35,3184.5,4601.89,-8.85,49.206
"2522",2012-07-18,"2012","07","18","22",1427.345,3288.19,3376.355,4803.7,88.165,49.5455
"2523",2012-07-18,"2012","07","18","23",1486.26,3364.77,3423.165,4909.425,58.395,49.548
"2524",2012-07-19,"2012","07","19","00",1476.565,3365.58,3393.9,4870.465,28.32,49.839
"2525",2012-07-19,"2012","07","19","01",1562.205,3135.495,3127.385,4689.59,-8.11,49.8265
"2526",2012-07-19,"2012","07","19","02",1530.605,2880.15,2964.725,4495.33,84.575,49.612
"2527",2012-07-19,"2012","07","19","03",1571.14,2772.58,2762.98,4334.12,-9.6,49.685
"2528",2012-07-19,"2012","07","19","04",1572.815,2900.675,2669.785,4242.6,-230.89,49.687
"2529",2012-07-19,"2012","07","19","05",1574.77,2743.11,2558.52,4133.29,-184.59,49.402
"2530",2012-07-19,"2012","07","19","06",1581.565,2630.23,2216.335,3797.9,-413.895,49.4675
"2531",2012-07-19,"2012","07","19","07",1585.84,2562.36,2120.05,3705.89,-442.31,49.6866666666667
"2532",2012-07-19,"2012","07","19","08",1567.99,2578.9,2059.045,3627.035,-519.855,49.7435
"2533",2012-07-19,"2012","07","19","09",1544.24,2809.57,2192.55,3736.79,-617.02,49.751
"2534",2012-07-19,"2012","07","19","10",1533.065,2971.455,2645.9,4178.965,-325.555,49.873
"2535",2012-07-19,"2012","07","19","11",1523.195,3129.795,2996.79,4519.985,-133.005,49.6435
"2536",2012-07-19,"2012","07","19","12",1532.945,2979.265,3088.4375,4621.3825,109.1725,49.856
"2537",2012-07-19,"2012","07","19","13",1361.07,3073.305,3300.305,4661.375,227,49.626
"2538",2012-07-19,"2012","07","19","14",1360.905,3174.645,3341.745,4702.65,167.1,49.5775
"2539",2012-07-19,"2012","07","19","15",1348.005,3361.105,3628,4976.005,266.895,49.631
"2540",2012-07-19,"2012","07","19","16",1348.1775,3384.495,3435.495,4783.6725,51,49.508
"2541",2012-07-19,"2012","07","19","17",1485.97,3296.04,3251.035,4737.005,-45.005,49.58975
"2542",2012-07-19,"2012","07","19","18",1521.095,3081.23,3031.485,4552.58,-49.745,49.612
"2543",2012-07-19,"2012","07","19","19",1506.75,3048.655,3029.2825,4536.0325,-19.3725,49.53375
"2544",2012-07-19,"2012","07","19","20",1508.3325,3145.48,2978.295,4486.6275,-167.185,49.6385
"2545",2012-07-19,"2012","07","19","21",1524.73,3429.125,3139.095,4663.825,-290.03,49.719
"2546",2012-07-19,"2012","07","19","22",1553.52,3504.1,3290.825,4844.345,-213.275,49.548
"2547",2012-07-19,"2012","07","19","23",1439.105,3478.49,3612.32,5051.425,133.83,49.58475
"2548",2012-07-20,"2012","07","20","00",1389.13,3507.175,3557.76,4946.89,50.585,49.463
"2549",2012-07-20,"2012","07","20","01",1219.07,3325.44,3570.36,4789.43,244.92,49.558
"2550",2012-07-20,"2012","07","20","02",1242.21,3230.1,3468.38,4710.59,238.28,49.695
"2551",2012-07-20,"2012","07","20","03",1242.12,3275.1,3407.565,4649.685,132.465,49.5675
"2552",2012-07-20,"2012","07","20","04",1193.16,3142.31,3410.37,4603.53,268.06,49.631
"2553",2012-07-20,"2012","07","20","05",1200.28,3009.95,3182.015,4382.295,172.065,49.5355
"2554",2012-07-20,"2012","07","20","06",1362.655,2957.485,2837.84,4200.495,-119.645,49.6385
"2555",2012-07-20,"2012","07","20","07",1489.5,2887.91,2525.26,4014.76,-362.65,49.538
"2556",2012-07-20,"2012","07","20","08",1492.095,2767.34,2456.565,3948.66,-310.775,49.6385
"2557",2012-07-20,"2012","07","20","09",1510.395,2878.885,2507.15,4017.545,-371.735,49.5455
"2558",2012-07-20,"2012","07","20","10",1523.89,3158.2,2868.445,4392.335,-289.755,49.7265
"2559",2012-07-20,"2012","07","20","11",1495.285,3219.405,2956.065,4451.35,-263.34,49.4965
"2560",2012-07-20,"2012","07","20","12",1490.105,3212.185,3231.3,4721.405,19.115,49.604
"2561",2012-07-20,"2012","07","20","13",1483.17,3189.215,3277.915,4761.085,88.7,49.6485
"2562",2012-07-20,"2012","07","20","14",1472.17,3209.98,3246.03,4718.2,36.05,49.3625
"2563",2012-07-20,"2012","07","20","15",1488.98,3404.835,3451.025,4940.005,46.19,49.433
"2564",2012-07-20,"2012","07","20","16",1530.745,3452.135,3405.455,4936.2,-46.68,49.4185
"2565",2012-07-20,"2012","07","20","17",1505.93,3411.71,3231.91,4737.84,-179.8,49.636
"2566",2012-07-20,"2012","07","20","18",1435.43,3284.07,3073.91,4509.34,-210.16,49.382
"2567",2012-07-20,"2012","07","20","19",1447.41,3366.82,3022.98,4470.39,-343.84,49.1425
"2568",2012-07-20,"2012","07","20","20",1422.67,3472.66,3277.785,4700.455,-194.875,49.507
"2569",2012-07-20,"2012","07","20","21",1557.93,3625.96,3289.455,4847.385,-336.505,49.2135
"2570",2012-07-20,"2012","07","20","22",1345.025,3657.495,3582.95,4927.975,-74.545,49.3255
"2571",2012-07-20,"2012","07","20","23",1322.285,3670.31,3705.845,5028.13,35.535,49.24
"2572",2012-07-21,"2012","07","21","00",1444.40666666667,3562.32333333333,3310.73333333333,4755.14,-251.59,49.5823333333333
"2573",2012-07-21,"2012","07","21","01",1533.025,3383.28,3140.685,4673.71,-242.595,49.48
"2574",2012-07-21,"2012","07","21","02",1500.21,3284.64,2932.315,4432.525,-352.325,49.326
"2575",2012-07-21,"2012","07","21","03",1476.8325,3241.37,2801.7075,4278.54,-439.6625,49.476
"2576",2012-07-21,"2012","07","21","04",1461.64,3228.215,2642.2,4103.84,-586.015,49.43575
"2577",2012-07-21,"2012","07","21","05",1483.8,3179.29,2492.565,3976.365,-686.725,49.44675
"2578",2012-07-21,"2012","07","21","06",1496.0675,2941.45,2311.23,3807.2975,-630.22,49.50925
"2579",2012-07-21,"2012","07","21","07",1497.945,2850.695,2169.5475,3667.4925,-681.1475,49.238
"2580",2012-07-21,"2012","07","21","08",1490.8125,2800.22,2129.4975,3620.31,-670.7225,49.708
"2581",2012-07-21,"2012","07","21","09",1486.9775,3017.11,2124.57,3611.5475,-892.54,49.37825
"2582",2012-07-21,"2012","07","21","10",1472.33,2974.92,2471.4025,3943.7325,-503.5175,49.64075
"2583",2012-07-21,"2012","07","21","11",1386.03,3259.095,2798.93,4184.96,-460.165,49.31725
